created At,tree ID,curb loc,status,spc common,zip city,boroName
9/3/2015,200632,OnCurb,Alive,American linden,Whitestone,Queens
8/26/2015,178670,OnCurb,Alive,green ash,New York,Manhattan
8/29/2015,184305,OnCurb,Alive,green ash,Bronx,Bronx
8/29/2015,186407,OnCurb,Alive,green ash,Bronx,Bronx
8/25/2015,173492,OnCurb,Alive,green ash,Brooklyn,Brooklyn
9/1/2015,194431,OnCurb,Alive,green ash,Brooklyn,Brooklyn
9/2/2015,197856,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/24/2015,170667,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/29/2015,185254,OnCurb,Alive,river birch,Bronx,Bronx
8/25/2015,173239,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/31/2015,192793,OnCurb,Alive,sweetgum,Brooklyn,Brooklyn
8/20/2015,163143,OnCurb,Alive,white oak,Brooklyn,Brooklyn
8/31/2015,193195,OnCurb,Alive,Sophora,Brooklyn,Brooklyn
9/5/2015,205042,OnCurb,Alive,white oak,Brooklyn,Brooklyn
9/3/2015,200415,OnCurb,Alive,Sophora,Staten Island,Staten Island
8/27/2015,179993,OnCurb,Alive,Sophora,Brooklyn,Brooklyn
8/29/2015,186741,OnCurb,Alive,Norway maple,Bronx,Bronx
8/25/2015,173122,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/26/2015,178004,OnCurb,Alive,Norway maple,Staten Island,Staten Island
8/18/2015,155425,OnCurb,Alive,sawtooth oak,Brooklyn,Brooklyn
8/23/2015,168612,OffsetFromCurb,Alive,Norway maple,Astoria,Queens
8/27/2015,179140,OnCurb,Alive,Norway maple,Forest Hills,Queens
8/26/2015,178489,OnCurb,Alive,Norway maple,Woodhaven,Queens
9/8/2015,208804,OnCurb,Alive,Callery pear,New York,Manhattan
9/8/2015,209072,OnCurb,Alive,Callery pear,Astoria,Queens
8/27/2015,180009,OnCurb,Alive,silver linden,Brooklyn,Brooklyn
9/4/2015,201667,OnCurb,Alive,Callery pear,Bronx,Bronx
9/5/2015,204009,OnCurb,Alive,Callery pear,New York,Manhattan
9/5/2015,204241,OnCurb,Alive,Callery pear,Staten Island,Staten Island
9/8/2015,209321,OnCurb,Alive,Callery pear,Staten Island,Staten Island
8/31/2015,193128,OnCurb,Alive,Callery pear,Astoria,Queens
9/2/2015,198310,OnCurb,Alive,sweetgum,Staten Island,Staten Island
9/1/2015,195198,OnCurb,Alive,sweetgum,Staten Island,Staten Island
8/18/2015,156126,OnCurb,Alive,Sophora,Arverne,Queens
8/29/2015,186842,OffsetFromCurb,Alive,Sophora,Far Rockaway,Queens
9/1/2015,193896,OnCurb,Alive,Sophora,Long Island City,Queens
8/28/2015,182441,OnCurb,Alive,Japanese zelkova,Brooklyn,Brooklyn
8/26/2015,178579,OnCurb,Stump,,New York,Manhattan
8/24/2015,171023,OnCurb,Alive,green ash,College Point,Queens
8/29/2015,185131,OnCurb,Alive,green ash,Bronx,Bronx
8/27/2015,180934,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/20/2015,161681,OnCurb,Alive,green ash,Staten Island,Staten Island
8/20/2015,161682,OnCurb,Alive,green ash,Staten Island,Staten Island
8/29/2015,184146,OnCurb,Alive,green ash,Bronx,Bronx
8/25/2015,173500,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/29/2015,184795,OnCurb,Alive,green ash,Bronx,Bronx
9/2/2015,197850,OnCurb,Alive,green ash,Brooklyn,Brooklyn
9/5/2015,203915,OnCurb,Alive,green ash,New York,Manhattan
9/2/2015,196613,OnCurb,Alive,green ash,New York,Manhattan
8/29/2015,187449,OnCurb,Alive,Norway maple,Corona,Queens
8/26/2015,177889,OnCurb,Alive,Norway maple,Little Neck,Queens
8/30/2015,188326,OnCurb,Alive,Norway maple,Jackson Heights,Queens
8/24/2015,169967,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/25/2015,172784,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/15/2015,147003,OnCurb,Alive,Norway maple,Jamaica,Queens
8/15/2015,145910,OnCurb,Alive,Norway maple,East Elmhurst,Queens
8/21/2015,164353,OnCurb,Alive,Norway maple,Bronx,Bronx
8/31/2015,190623,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/13/2015,141266,OnCurb,Alive,Norway maple,Springfield Gardens,Queens
8/26/2015,178057,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/26/2015,177064,OnCurb,Alive,Norway maple,Staten Island,Staten Island
8/28/2015,182010,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/28/2015,181886,OnCurb,Alive,pin oak,Brooklyn,Brooklyn
8/30/2015,190278,OnCurb,Alive,pin oak,New York,Manhattan
9/2/2015,196494,OffsetFromCurb,Alive,pin oak,Brooklyn,Brooklyn
8/30/2015,188273,OnCurb,Alive,pin oak,Arverne,Queens
8/30/2015,188274,OnCurb,Alive,pin oak,Arverne,Queens
8/26/2015,178628,OnCurb,Alive,pin oak,New York,Manhattan
8/30/2015,190128,OnCurb,Alive,honeylocust,New York,Manhattan
9/8/2015,209279,OnCurb,Alive,honeylocust,Bronx,Bronx
8/31/2015,192586,OffsetFromCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/31/2015,191531,OnCurb,Alive,American linden,Brooklyn,Brooklyn
9/3/2015,200220,OnCurb,Alive,ginkgo,New York,Manhattan
8/26/2015,178681,OnCurb,Alive,honeylocust,Woodhaven,Queens
8/30/2015,190410,OnCurb,Alive,honeylocust,New York,Manhattan
8/24/2015,170446,OnCurb,Alive,Norway maple,Flushing,Queens
8/25/2015,175358,OnCurb,Alive,Norway maple,New York,Manhattan
8/22/2015,167159,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/20/2015,162858,OnCurb,Alive,eastern redcedar,Staten Island,Staten Island
8/17/2015,154702,OffsetFromCurb,Alive,silver maple,Springfield Gardens,Queens
8/19/2015,160509,OnCurb,Alive,silver maple,Bronx,Bronx
8/2/2015,112611,OnCurb,Alive,silver maple,Flushing,Queens
8/14/2015,145369,OnCurb,Alive,silver maple,Staten Island,Staten Island
8/16/2015,149320,OnCurb,Alive,silver maple,Staten Island,Staten Island
9/3/2015,199547,OnCurb,Alive,silver maple,Whitestone,Queens
8/13/2015,141925,OnCurb,Alive,eastern redcedar,Staten Island,Staten Island
8/22/2015,166189,OnCurb,Alive,silver maple,Staten Island,Staten Island
8/12/2015,141123,OnCurb,Alive,black cherry,Brooklyn,Brooklyn
8/26/2015,178365,OnCurb,Alive,Norway maple,Woodhaven,Queens
8/21/2015,164143,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/28/2015,182209,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/28/2015,181909,OnCurb,Alive,Norway maple,Ridgewood,Queens
8/19/2015,160674,OnCurb,Alive,Norway maple,East Elmhurst,Queens
8/25/2015,173210,OnCurb,Alive,Norway maple,Far Rockaway,Queens
8/27/2015,180337,OnCurb,Alive,Norway maple,Far Rockaway,Queens
8/18/2015,157516,OnCurb,Alive,Norway maple,Bayside,Queens
8/29/2015,183706,OnCurb,Alive,Norway maple,Richmond Hill,Queens
9/1/2015,193809,OnCurb,Alive,Norway maple,Oakland Gardens,Queens
8/27/2015,180898,OnCurb,Alive,Norway maple,Corona,Queens
8/28/2015,183395,OnCurb,Alive,Norway maple,Jackson Heights,Queens
8/26/2015,178165,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/21/2015,164549,OnCurb,Alive,Norway maple,Bronx,Bronx
8/16/2015,149492,OnCurb,Alive,tulip-poplar,Brooklyn,Brooklyn
8/22/2015,165251,OnCurb,Alive,Norway maple,East Elmhurst,Queens
8/27/2015,181263,OnCurb,Alive,Norway maple,Springfield Gardens,Queens
8/22/2015,166302,OnCurb,Alive,Norway maple,Staten Island,Staten Island
8/26/2015,178487,OnCurb,Alive,Norway maple,Woodhaven,Queens
8/24/2015,171082,OnCurb,Alive,Norway maple,Far Rockaway,Queens
8/28/2015,181982,OnCurb,Alive,Norway maple,Jamaica,Queens
9/1/2015,194465,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
9/3/2015,199530,OnCurb,Alive,Norway maple,Fresh Meadows,Queens
9/3/2015,200766,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/23/2015,168578,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/27/2015,180291,OnCurb,Alive,honeylocust,New York,Manhattan
8/31/2015,192996,OnCurb,Alive,Chinese elm,Brooklyn,Brooklyn
9/6/2015,206954,OnCurb,Alive,Japanese zelkova,Brooklyn,Brooklyn
9/2/2015,196090,OnCurb,Alive,Japanese zelkova,Kew Gardens,Queens
9/3/2015,200509,OffsetFromCurb,Stump,,Brooklyn,Brooklyn
8/29/2015,184908,OnCurb,Alive,northern red oak,Bronx,Bronx
9/8/2015,209501,OnCurb,Alive,Japanese zelkova,Bronx,Bronx
8/30/2015,190331,OnCurb,Alive,Japanese zelkova,New York,Manhattan
8/26/2015,176427,OnCurb,Alive,Norway maple,Kew Gardens,Queens
8/23/2015,168532,OnCurb,Alive,Norway maple,Ridgewood,Queens
8/29/2015,186687,OnCurb,Alive,Norway maple,East Elmhurst,Queens
8/31/2015,191335,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/27/2015,179110,OnCurb,Alive,Norway maple,Forest Hills,Queens
8/29/2015,185712,OnCurb,Alive,Norway maple,Bronx,Bronx
8/30/2015,189471,OnCurb,Alive,northern red oak,Brooklyn,Brooklyn
8/18/2015,156822,OnCurb,Alive,Chinese elm,New York,Manhattan
9/7/2015,208532,OnCurb,Alive,ginkgo,New York,Manhattan
9/4/2015,201412,OnCurb,Alive,honeylocust,New York,Manhattan
9/4/2015,201414,OnCurb,Alive,ginkgo,New York,Manhattan
8/31/2015,193190,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
8/26/2015,178648,OnCurb,Alive,ginkgo,New York,Manhattan
9/1/2015,195996,OnCurb,Alive,honeylocust,New York,Manhattan
9/5/2015,204218,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/5/2015,204222,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/30/2015,189405,OnCurb,Alive,ginkgo,New York,Manhattan
8/26/2015,178675,OnCurb,Alive,American linden,Woodhaven,Queens
8/31/2015,193090,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/28/2015,183454,OnCurb,Alive,Norway maple,Astoria,Queens
9/1/2015,194325,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/12/2015,140595,OnCurb,Alive,Norway maple,Astoria,Queens
8/25/2015,174069,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/19/2015,160726,OnCurb,Alive,sawtooth oak,Brooklyn,Brooklyn
8/28/2015,181857,OnCurb,Alive,Norway maple,Rockaway Park,Queens
9/3/2015,200470,OnCurb,Alive,ginkgo,New York,Manhattan
9/6/2015,205782,OnCurb,Alive,honeylocust,New York,Manhattan
8/29/2015,187230,OnCurb,Alive,honeylocust,New York,Manhattan
9/4/2015,201413,OnCurb,Alive,honeylocust,New York,Manhattan
9/4/2015,201831,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/5/2015,204210,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
8/29/2015,184376,OnCurb,Alive,honeylocust,Bronx,Bronx
8/27/2015,180200,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/20/2015,162584,OnCurb,Alive,Norway maple,Staten Island,Staten Island
8/15/2015,148983,OnCurb,Alive,Norway maple,College Point,Queens
8/25/2015,172765,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/17/2015,154714,OnCurb,Alive,Norway maple,College Point,Queens
8/22/2015,167417,OnCurb,Alive,Norway maple,Staten Island,Staten Island
8/22/2015,164892,OffsetFromCurb,Alive,Norway maple,East Elmhurst,Queens
8/30/2015,188288,OnCurb,Alive,Norway maple,Astoria,Queens
8/30/2015,188291,OnCurb,Alive,Norway maple,Astoria,Queens
8/22/2015,165341,OnCurb,Alive,littleleaf linden,Brooklyn,Brooklyn
8/27/2015,180750,OnCurb,Alive,littleleaf linden,Forest Hills,Queens
8/25/2015,174952,OnCurb,Alive,littleleaf linden,Bronx,Bronx
9/1/2015,193936,OnCurb,Alive,littleleaf linden,Bronx,Bronx
8/30/2015,189318,OnCurb,Alive,Sophora,Rego Park,Queens
8/27/2015,180928,OnCurb,Alive,Sophora,Elmhurst,Queens
8/26/2015,178754,OnCurb,Alive,Sophora,New York,Manhattan
8/27/2015,180158,OnCurb,Alive,Sophora,Long Island City,Queens
8/25/2015,174225,OnCurb,Alive,Sophora,Brooklyn,Brooklyn
8/18/2015,155258,OnCurb,Alive,Sophora,Brooklyn,Brooklyn
8/30/2015,188399,OnCurb,Alive,Sophora,Astoria,Queens
9/3/2015,200382,OnCurb,Alive,Sophora,Staten Island,Staten Island
9/3/2015,200414,OnCurb,Alive,Sophora,Staten Island,Staten Island
8/27/2015,179722,OnCurb,Alive,sweetgum,Brooklyn,Brooklyn
9/1/2015,195534,OffsetFromCurb,Alive,Sophora,New York,Manhattan
8/29/2015,184268,OnCurb,Alive,sweetgum,Bronx,Bronx
9/1/2015,193781,OnCurb,Alive,sweetgum,Long Island City,Queens
8/22/2015,164894,OffsetFromCurb,Alive,Norway maple,East Elmhurst,Queens
8/26/2015,176496,OffsetFromCurb,Alive,sawtooth oak,Brooklyn,Brooklyn
8/26/2015,178468,OnCurb,Alive,Norway maple,Little Neck,Queens
8/28/2015,183473,OnCurb,Alive,Norway maple,Ridgewood,Queens
8/29/2015,183682,OnCurb,Alive,Norway maple,Richmond Hill,Queens
9/1/2015,195112,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
9/5/2015,204336,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/31/2015,193306,OnCurb,Alive,ginkgo,New York,Manhattan
8/28/2015,182844,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
8/30/2015,190123,OnCurb,Alive,honeylocust,New York,Manhattan
8/29/2015,185175,OnCurb,Alive,honeylocust,Bronx,Bronx
9/1/2015,195135,OnCurb,Alive,honeylocust,Staten Island,Staten Island
8/28/2015,181976,OnCurb,Alive,honeylocust,Rockaway Park,Queens
8/25/2015,173632,OnCurb,Alive,green ash,New York,Manhattan
8/27/2015,181138,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/29/2015,184127,OnCurb,Alive,green ash,Bronx,Bronx
8/31/2015,192533,OnCurb,Alive,green ash,Brooklyn,Brooklyn
9/4/2015,203580,OnCurb,Alive,boxelder,Forest Hills,Queens
8/25/2015,173732,OnCurb,Alive,green ash,New York,Manhattan
8/20/2015,163154,OnCurb,Alive,green ash,Astoria,Queens
8/30/2015,189825,OnCurb,Alive,green ash,New York,Manhattan
8/27/2015,179316,OnCurb,Alive,Norway maple,Forest Hills,Queens
8/26/2015,178079,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/13/2015,143902,OnCurb,Alive,Norway maple,Fresh Meadows,Queens
8/19/2015,159859,OnCurb,Alive,Norway maple,Astoria,Queens
8/26/2015,178311,OnCurb,Alive,Norway maple,Woodhaven,Queens
8/26/2015,176394,OnCurb,Alive,silver maple,Far Rockaway,Queens
8/13/2015,143229,OnCurb,Alive,silver maple,Bayside,Queens
8/28/2015,181833,OnCurb,Alive,silver maple,Brooklyn,Brooklyn
9/4/2015,201453,OnCurb,Alive,eastern redcedar,Rockaway Park,Queens
8/13/2015,141500,OnCurb,Alive,silver maple,Springfield Gardens,Queens
8/21/2015,163917,OnCurb,Alive,Turkish hazelnut,Astoria,Queens
7/31/2015,107763,OnCurb,Alive,silver maple,Astoria,Queens
8/12/2015,137522,OnCurb,Alive,silver maple,Springfield Gardens,Queens
9/8/2015,209343,OnCurb,Alive,red maple,Staten Island,Staten Island
9/8/2015,208873,OnCurb,Alive,pin oak,Astoria,Queens
8/27/2015,180095,OnCurb,Alive,pin oak,Forest Hills,Queens
8/27/2015,180097,OnCurb,Alive,pin oak,Forest Hills,Queens
8/27/2015,180531,OnCurb,Alive,red maple,Astoria,Queens
8/28/2015,181444,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/22/2015,166355,OnCurb,Alive,green ash,Forest Hills,Queens
8/21/2015,163898,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/27/2015,179691,OnCurb,Alive,green ash,Brooklyn,Brooklyn
9/2/2015,198945,OnCurb,Alive,green ash,Brooklyn,Brooklyn
8/25/2015,173541,OnCurb,Alive,green ash,Brooklyn,Brooklyn
9/2/2015,198241,OnCurb,Alive,green ash,Staten Island,Staten Island
8/21/2015,164732,OnCurb,Alive,green ash,Astoria,Queens
8/20/2015,162477,OnCurb,Alive,river birch,Staten Island,Staten Island
8/31/2015,191457,OnCurb,Alive,white ash,New York,Manhattan
8/26/2015,176432,OnCurb,Alive,Norway maple,Kew Gardens,Queens
8/21/2015,164617,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/26/2015,177887,OnCurb,Alive,Norway maple,Little Neck,Queens
8/29/2015,186321,OffsetFromCurb,Alive,Norway maple,Bronx,Bronx
9/2/2015,198996,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
9/1/2015,193684,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/30/2015,188007,OnCurb,Alive,Norway maple,Astoria,Queens
9/1/2015,194838,OnCurb,Alive,tulip-poplar,Bronx,Bronx
8/13/2015,143419,OffsetFromCurb,Alive,golden raintree,Staten Island,Staten Island
8/17/2015,154140,OnCurb,Alive,golden raintree,Brooklyn,Brooklyn
8/1/2015,109066,OnCurb,Alive,Schumard's oak,Brooklyn,Brooklyn
8/17/2015,154719,OnCurb,Alive,Schumard's oak,Brooklyn,Brooklyn
8/14/2015,145034,OnCurb,Alive,black locust,Brooklyn,Brooklyn
8/18/2015,156723,OnCurb,Alive,golden raintree,Rockaway Park,Queens
8/1/2015,109402,OnCurb,Alive,black locust,Brooklyn,Brooklyn
8/4/2015,115829,OnCurb,Alive,golden raintree,New York,Manhattan
8/25/2015,173483,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/29/2015,184480,OnCurb,Alive,American linden,Bronx,Bronx
8/30/2015,189977,OnCurb,Alive,honeylocust,New York,Manhattan
8/30/2015,189978,OnCurb,Alive,honeylocust,New York,Manhattan
8/31/2015,193117,OnCurb,Alive,honeylocust,Astoria,Queens
9/7/2015,208311,OnCurb,Alive,American linden,Brooklyn,Brooklyn
9/8/2015,210565,OnCurb,Alive,honeylocust,Staten Island,Staten Island
9/8/2015,210566,OnCurb,Alive,honeylocust,Staten Island,Staten Island
8/30/2015,188742,OnCurb,Alive,honeylocust,Astoria,Queens
9/8/2015,209261,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/30/2015,189560,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
8/25/2015,173666,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/28/2015,182826,OnCurb,Alive,Callery pear,Corona,Queens
8/30/2015,189600,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
9/7/2015,208754,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
8/30/2015,188381,OnCurb,Alive,ginkgo,Whitestone,Queens
8/24/2015,171784,OnCurb,Alive,honeylocust,Far Rockaway,Queens
8/24/2015,171786,OnCurb,Alive,honeylocust,Far Rockaway,Queens
8/31/2015,192591,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/29/2015,184120,OnCurb,Alive,American linden,Bronx,Bronx
8/29/2015,187196,OnCurb,Alive,American linden,East Elmhurst,Queens
8/25/2015,173488,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/3/2015,200215,OnCurb,Alive,honeylocust,Forest Hills,Queens
8/30/2015,189402,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/8/2015,210558,OnCurb,Alive,honeylocust,New York,Manhattan
9/4/2015,203355,OnCurb,Alive,honeylocust,Jackson Heights,Queens
8/25/2015,173019,OnCurb,Alive,ginkgo,Far Rockaway,Queens
8/26/2015,178649,OnCurb,Alive,ginkgo,New York,Manhattan
8/30/2015,189413,OnCurb,Alive,ginkgo,New York,Manhattan
9/8/2015,209308,OnCurb,Alive,honeylocust,Corona,Queens
9/8/2015,210537,OnCurb,Alive,honeylocust,Bronx,Bronx
8/27/2015,180289,OnCurb,Alive,honeylocust,New York,Manhattan
8/31/2015,192589,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/4/2015,201488,OnCurb,Alive,honeylocust,Rockaway Park,Queens
8/22/2015,165713,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/29/2015,187584,OnCurb,Alive,honeylocust,Forest Hills,Queens
9/8/2015,209508,OnCurb,Alive,honeylocust,Bronx,Bronx
8/29/2015,183697,OnCurb,Alive,Callery pear,Staten Island,Staten Island
8/27/2015,180264,OnCurb,Alive,Callery pear,New York,Manhattan
8/31/2015,192588,OffsetFromCurb,Alive,honeylocust,Brooklyn,Brooklyn
9/5/2015,204411,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/29/2015,185827,OnCurb,Alive,American linden,Bronx,Bronx
9/4/2015,203411,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
8/27/2015,181217,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/24/2015,171087,OnCurb,Alive,honeylocust,Bronx,Bronx
9/5/2015,204052,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
8/30/2015,189982,OnCurb,Alive,honeylocust,New York,Manhattan
8/24/2015,171523,OnCurb,Alive,white oak,Staten Island,Staten Island
8/27/2015,179788,OnCurb,Alive,white oak,Brooklyn,Brooklyn
9/1/2015,196032,OnCurb,Alive,Sophora,New York,Manhattan
8/21/2015,164346,OnCurb,Alive,white oak,New York,Manhattan
8/27/2015,179420,OnCurb,Alive,Sophora,Brooklyn,Brooklyn
8/29/2015,187116,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/20/2015,162298,OnCurb,Alive,Norway maple,Astoria,Queens
8/29/2015,186380,OnCurb,Alive,Norway maple,Bronx,Bronx
8/29/2015,185151,OnCurb,Alive,Norway maple,Bronx,Bronx
8/27/2015,180321,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/22/2015,165638,OnCurb,Alive,Norway maple,Forest Hills,Queens
8/25/2015,172615,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/27/2015,179553,OnCurb,Alive,Norway maple,Forest Hills,Queens
8/26/2015,176009,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/31/2015,192682,OffsetFromCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/28/2015,182093,OnCurb,Alive,Norway maple,Jamaica,Queens
9/1/2015,194511,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/25/2015,175584,OnCurb,Alive,Norway maple,Astoria,Queens
8/29/2015,185238,OnCurb,Alive,Sophora,Bronx,Bronx
8/31/2015,191756,OnCurb,Alive,pin oak,Brooklyn,Brooklyn
8/27/2015,179356,OnCurb,Alive,red maple,Forest Hills,Queens
9/6/2015,206296,OnCurb,Alive,Kentucky yellowwood,East Elmhurst,Queens
9/2/2015,197889,OnCurb,Alive,red maple,Staten Island,Staten Island
9/3/2015,199059,OnCurb,Alive,pin oak,New York,Manhattan
8/29/2015,184638,OnCurb,Alive,hedge maple,Bronx,Bronx
9/3/2015,200197,OnCurb,Alive,pin oak,Staten Island,Staten Island
9/4/2015,201903,OnCurb,Alive,red maple,Brooklyn,Brooklyn
8/28/2015,182798,OnCurb,Alive,pin oak,Astoria,Queens
9/5/2015,204190,OnCurb,Alive,pin oak,Brooklyn,Brooklyn
9/5/2015,204356,OnCurb,Alive,hedge maple,Staten Island,Staten Island
9/3/2015,199044,OffsetFromCurb,Alive,pin oak,New York,Manhattan
8/12/2015,141061,OnCurb,Alive,Norway maple,Oakland Gardens,Queens
8/18/2015,156569,OnCurb,Alive,Norway maple,Bronx,Bronx
8/26/2015,178494,OnCurb,Alive,Norway maple,Little Neck,Queens
8/18/2015,157170,OnCurb,Alive,Norway maple,Oakland Gardens,Queens
8/26/2015,178062,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/31/2015,192970,OnCurb,Alive,Norway maple,Kew Gardens,Queens
9/1/2015,194223,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/22/2015,164890,OffsetFromCurb,Alive,Norway maple,East Elmhurst,Queens
9/3/2015,200139,OnCurb,Alive,Norway maple,Fresh Meadows,Queens
9/2/2015,196596,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/29/2015,185750,OnCurb,Alive,Norway maple,Bronx,Bronx
8/31/2015,191230,OnCurb,Alive,Norway maple,Kew Gardens,Queens
9/1/2015,194923,OnCurb,Alive,Norway maple,Brooklyn,Brooklyn
8/30/2015,188383,OnCurb,Alive,ginkgo,Whitestone,Queens
8/24/2015,171782,OnCurb,Alive,honeylocust,Far Rockaway,Queens
9/3/2015,200219,OnCurb,Alive,ginkgo,New York,Manhattan
8/31/2015,191402,OnCurb,Alive,honeylocust,New York,Manhattan
8/25/2015,173484,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/25/2015,173486,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/25/2015,173518,OnCurb,Alive,ginkgo,New York,Manhattan
8/25/2015,173520,OnCurb,Alive,ginkgo,New York,Manhattan
8/29/2015,187583,OnCurb,Alive,honeylocust,Forest Hills,Queens
9/7/2015,208716,OnCurb,Alive,ginkgo,Brooklyn,Brooklyn
8/30/2015,190055,OnCurb,Alive,honeylocust,Brooklyn,Brooklyn
8/30/2015,190096,OnCurb,Alive,honeylocust,New York,Manhattan
8/29/2015,183814,OnCurb,Alive,holly,Staten Island,Staten Island
8/8/2015,127573,OnCurb,Alive,littleleaf linden,East Elmhurst,Queens
9/2/2015,198084,OnCurb,Alive,littleleaf linden,Brooklyn,Brooklyn
9/1/2015,194421,OnCurb,Alive,littleleaf linden,Brooklyn,Brooklyn
9/2/2015,198115,OnCurb,Alive,littleleaf linden,New York,Manhattan
8/19/2015,159962,OnCurb,Alive,littleleaf linden,Brooklyn,Brooklyn
